job_id,order_id,product_id,operation_id,sequence,machine_id,material_id,worker_id,shift_id,batch_quantity,processing_hours,scheduled_start,scheduled_end,actual_start,actual_end,downtime_minutes,downtime_factor_id,energy_kwh,job_status
J01004,ORD0168,PRD012,OP20,20,M02,MAT004,W068,S1,7500,1.22,11-05-2025 08:03:00,11-05-2025 09:16:12,11-05-2025 08:03:00,11-05-2025 09:02:02,1.7,,26.8,On-Time
J01005,ORD0168,PRD012,OP30,30,M03,MAT006,W033,S2,7500,1.18,11-05-2025 09:31:12,11-05-2025 10:42:00,11-05-2025 10:25:05,11-05-2025 12:56:43,15.9,F08,30.7,Delayed
J01006,ORD0168,PRD012,OP40,40,M04,MAT006,W004,S3,7500,1.58,11-05-2025 10:57:00,11-05-2025 12:31:48,11-05-2025 13:07:45,11-05-2025 17:58:40,21.8,F03,37.9,Failed
J01007,ORD0168,PRD012,OP50,50,M05,MAT004,W071,S3,7500,0.96,11-05-2025 12:46:48,11-05-2025 13:44:24,11-05-2025 14:27:14,11-05-2025 17:55:30,14.1,F01,19.2,Failed
J01008,ORD0168,PRD012,OP60,60,M01,MAT001,W042,S1,7500,1.26,11-05-2025 13:59:24,11-05-2025 15:15:00,11-05-2025 13:59:30,11-05-2025 15:15:16,7.4,,22.7,On-Time
J01009,ORD0169,PRD021,OP10,10,M02,MAT002,W001,S3,7000,1.52,19-05-2025 06:00:00,19-05-2025 07:31:12,19-05-2025 08:05:44,19-05-2025 12:45:34,17.3,F11,33.4,Failed
J01010,ORD0169,PRD021,OP20,20,M02,MAT002,W020,S1,7000,1.35,19-05-2025 07:46:12,19-05-2025 09:07:12,19-05-2025 07:49:22,19-05-2025 09:15:08,4.3,,29.7,On-Time
J01011,ORD0169,PRD021,OP30,30,M03,MAT002,W051,S1,7000,1.16,19-05-2025 09:22:12,19-05-2025 10:31:48,19-05-2025 09:22:12,19-05-2025 10:23:22,8.3,,30.2,On-Time
J01012,ORD0169,PRD021,OP40,40,M03,MAT004,W076,S3,7000,1.68,19-05-2025 10:46:48,19-05-2025 12:27:36,19-05-2025 12:12:47,19-05-2025 16:02:34,22.4,F11,43.7,Failed
J01013,ORD0169,PRD021,OP50,50,M05,MAT005,W071,S3,7000,0.74,19-05-2025 12:42:36,19-05-2025 13:27:00,19-05-2025 13:08:27,19-05-2025 14:31:39,17.7,F09,14.8,Delayed
J01014,ORD0169,PRD021,OP60,60,M05,MAT001,W084,S3,7000,0.98,19-05-2025 13:42:00,19-05-2025 14:40:48,19-05-2025 15:40:35,19-05-2025 19:37:16,25.0,F11,19.6,Failed
J01015,ORD0170,PRD016,OP10,10,M01,MAT005,W013,S1,2000,1.02,09-05-2025 06:00:00,09-05-2025 07:01:12,09-05-2025 06:03:40,09-05-2025 07:10:23,2.1,,18.4,On-Time
J01016,ORD0170,PRD016,OP20,20,M01,MAT004,W002,S2,2000,0.75,09-05-2025 07:16:12,09-05-2025 08:01:12,09-05-2025 07:16:12,09-05-2025 07:51:14,6.4,,13.5,On-Time
J01017,ORD0170,PRD016,OP30,30,M02,MAT006,W063,S3,2000,0.79,09-05-2025 08:16:12,09-05-2025 09:03:36,09-05-2025 09:03:50,09-05-2025 11:02:42,28.2,F03,17.4,Delayed
J01018,ORD0170,PRD016,OP40,40,M03,MAT003,W040,S3,2000,1.34,09-05-2025 09:18:36,09-05-2025 10:39:00,09-05-2025 10:04:27,09-05-2025 12:33:38,19.8,F03,34.8,Delayed
J01019,ORD0170,PRD016,OP50,50,M05,MAT002,W065,S3,2000,0.68,09-05-2025 10:54:00,09-05-2025 11:34:48,09-05-2025 10:54:00,09-05-2025 11:34:29,13.0,,13.6,On-Time
J01020,ORD0170,PRD016,OP60,60,M05,MAT004,W078,S1,2000,0.96,09-05-2025 11:49:48,09-05-2025 12:47:24,09-05-2025 11:55:15,09-05-2025 13:01:03,15.8,,19.2,On-Time
J01021,ORD0171,PRD038,OP10,10,M02,MAT003,W001,S1,2000,0.83,26-05-2025 06:00:00,26-05-2025 06:49:48,26-05-2025 06:02:35,26-05-2025 06:56:17,2.2,,18.3,On-Time
J01022,ORD0171,PRD038,OP20,20,M02,MAT004,W080,S3,2000,1.08,26-05-2025 07:04:48,26-05-2025 08:09:36,26-05-2025 09:28:10,26-05-2025 14:08:03,17.3,F02,23.8,Failed
J01023,ORD0171,PRD038,OP30,30,M03,MAT005,W063,S1,2000,0.69,26-05-2025 08:24:36,26-05-2025 09:06:00,26-05-2025 08:28:41,26-05-2025 09:16:14,11.9,,17.9,On-Time
J01024,ORD0171,PRD038,OP40,40,M03,MAT006,W052,S1,2000,1.25,26-05-2025 09:21:00,26-05-2025 10:36:00,26-05-2025 10:11:36,26-05-2025 12:42:31,13.4,F07,32.5,Delayed
J01025,ORD0171,PRD038,OP50,50,M04,MAT002,W005,S2,2000,0.64,26-05-2025 10:51:00,26-05-2025 11:29:24,26-05-2025 11:59:14,26-05-2025 14:20:00,15.6,F07,15.4,Delayed
J01026,ORD0171,PRD038,OP60,60,M01,MAT002,W054,S2,2000,0.7,26-05-2025 11:44:24,26-05-2025 12:26:24,26-05-2025 11:44:47,26-05-2025 12:27:22,13.9,,12.6,On-Time
J01027,ORD0172,PRD004,OP10,10,M01,MAT003,W019,S3,2500,1.0,17-05-2025 06:00:00,17-05-2025 07:00:00,17-05-2025 06:36:09,17-05-2025 08:30:24,18.8,F03,18.0,Delayed
J01028,ORD0172,PRD004,OP20,20,M02,MAT004,W050,S1,2500,0.88,17-05-2025 07:15:00,17-05-2025 08:07:48,17-05-2025 07:21:20,17-05-2025 08:23:38,7.8,,19.4,On-Time
J01029,ORD0172,PRD004,OP30,30,M02,MAT006,W003,S3,2500,0.68,17-05-2025 08:22:48,17-05-2025 09:03:36,17-05-2025 09:03:32,17-05-2025 10:45:26,16.5,F09,15.0,Delayed
J01030,ORD0172,PRD004,OP40,40,M03,MAT002,W070,S2,2500,1.12,17-05-2025 09:18:36,17-05-2025 10:25:48,17-05-2025 09:18:36,17-05-2025 10:12:44,5.4,,29.1,On-Time
J01031,ORD0172,PRD004,OP50,50,M04,MAT002,W083,S3,2500,0.65,17-05-2025 10:40:48,17-05-2025 11:19:48,17-05-2025 11:29:18,17-05-2025 13:21:03,12.5,F04,15.6,Delayed
J01032,ORD0172,PRD004,OP60,60,M05,MAT003,W060,S3,2500,0.92,17-05-2025 11:34:48,17-05-2025 12:30:00,17-05-2025 12:09:13,17-05-2025 13:56:02,19.0,F08,18.4,Delayed
J01033,ORD0173,PRD010,OP10,10,M02,MAT004,W079,S1,6500,1.44,30-05-2025 06:00:00,30-05-2025 07:26:24,30-05-2025 06:03:34,30-05-2025 07:35:19,6.7,,31.7,On-Time
J01034,ORD0173,PRD010,OP20,20,M02,MAT004,W074,S1,6500,1.08,30-05-2025 07:41:24,30-05-2025 08:46:12,30-05-2025 07:41:50,30-05-2025 08:47:19,10.4,,23.8,On-Time
J01035,ORD0173,PRD010,OP30,30,M02,MAT001,W081,S2,6500,0.76,30-05-2025 09:01:12,30-05-2025 09:46:48,30-05-2025 09:01:12,30-05-2025 09:39:38,7.4,,16.7,On-Time
J01036,ORD0173,PRD010,OP40,40,M03,MAT003,W082,S1,6500,1.57,30-05-2025 10:01:48,30-05-2025 11:36:00,30-05-2025 10:03:39,30-05-2025 11:40:39,8.5,,40.8,On-Time
J01037,ORD0173,PRD010,OP50,50,M05,MAT003,W083,S1,6500,0.59,30-05-2025 11:51:00,30-05-2025 12:26:24,30-05-2025 11:51:00,30-05-2025 12:22:24,13.8,,11.8,On-Time
J01038,ORD0173,PRD010,OP60,60,M01,MAT002,W084,S2,6500,1.14,30-05-2025 12:41:24,30-05-2025 13:49:48,30-05-2025 12:45:31,30-05-2025 14:00:07,4.1,,20.5,On-Time
J01039,ORD0174,PRD018,OP10,10,M02,MAT005,W007,S2,4000,1.44,28-05-2025 06:00:00,28-05-2025 07:26:24,28-05-2025 06:12:11,28-05-2025 07:56:51,5.8,F04,31.7,Delayed
J01040,ORD0174,PRD018,OP20,20,M01,MAT003,W008,S1,4000,0.83,28-05-2025 07:41:24,28-05-2025 08:31:12,28-05-2025 07:41:24,28-05-2025 08:24:14,4.6,,14.9,On-Time
J01041,ORD0174,PRD018,OP30,30,M02,MAT006,W003,S1,4000,0.62,28-05-2025 08:46:12,28-05-2025 09:23:24,28-05-2025 08:52:49,28-05-2025 09:39:56,7.4,,13.6,On-Time
J01042,ORD0174,PRD018,OP40,40,M03,MAT002,W082,S3,4000,1.11,28-05-2025 09:38:24,28-05-2025 10:45:00,28-05-2025 09:42:07,28-05-2025 10:54:19,16.9,,28.9,On-Time
J01043,ORD0174,PRD018,OP50,50,M04,MAT001,W059,S2,4000,0.58,28-05-2025 11:00:00,28-05-2025 11:34:48,28-05-2025 11:00:00,28-05-2025 11:25:28,2.4,,13.9,On-Time
J01044,ORD0174,PRD018,OP60,60,M05,MAT002,W054,S2,4000,0.81,28-05-2025 11:49:48,28-05-2025 12:38:24,28-05-2025 11:56:41,28-05-2025 12:55:38,12.2,,16.2,On-Time
J01045,ORD0175,PRD020,OP10,10,M02,MAT006,W007,S3,1000,0.97,04-05-2025 06:00:00,04-05-2025 06:58:12,04-05-2025 06:41:58,04-05-2025 08:43:08,11.1,F08,21.3,Delayed
J01046,ORD0175,PRD020,OP20,20,M01,MAT003,W062,S2,1000,0.86,04-05-2025 07:13:12,04-05-2025 08:04:48,04-05-2025 07:13:31,04-05-2025 08:05:37,0.0,,15.5,On-Time
J01047,ORD0175,PRD020,OP30,30,M03,MAT003,W081,S1,1000,0.59,04-05-2025 08:19:48,04-05-2025 08:55:12,04-05-2025 08:25:41,04-05-2025 09:09:56,6.1,,15.3,On-Time
J01048,ORD0175,PRD020,OP40,40,M04,MAT004,W040,S3,1000,1.23,04-05-2025 09:10:12,04-05-2025 10:24:00,04-05-2025 11:27:20,04-05-2025 16:06:51,25.1,F05,29.5,Failed
J01049,ORD0175,PRD020,OP50,50,M05,MAT003,W023,S1,1000,0.53,04-05-2025 10:39:00,04-05-2025 11:10:48,04-05-2025 10:45:53,04-05-2025 11:28:01,8.5,,10.6,On-Time
J01050,ORD0175,PRD020,OP60,60,M05,MAT002,W030,S1,1000,0.64,04-05-2025 11:25:48,04-05-2025 12:04:12,04-05-2025 11:25:48,04-05-2025 11:58:02,8.1,,12.8,On-Time
J01051,ORD0176,PRD037,OP10,10,M02,MAT004,W049,S2,3500,1.0,21-05-2025 06:00:00,21-05-2025 07:00:00,21-05-2025 06:00:00,21-05-2025 06:50:21,9.1,,22.0,On-Time
J01052,ORD0176,PRD037,OP20,20,M02,MAT004,W008,S2,3500,1.02,21-05-2025 07:15:00,21-05-2025 08:16:12,21-05-2025 07:15:00,21-05-2025 07:59:15,9.5,,22.4,On-Time
J01053,ORD0176,PRD037,OP30,30,M02,MAT006,W051,S1,3500,0.9,21-05-2025 08:31:12,21-05-2025 09:25:12,21-05-2025 08:31:12,21-05-2025 09:19:40,5.3,,19.8,On-Time
J01054,ORD0176,PRD037,OP40,40,M03,MAT003,W028,S3,3500,1.3,21-05-2025 09:40:12,21-05-2025 10:58:12,21-05-2025 11:30:49,21-05-2025 15:34:45,18.3,F05,33.8,Failed
J01055,ORD0176,PRD037,OP50,50,M05,MAT005,W035,S2,3500,0.69,21-05-2025 11:13:12,21-05-2025 11:54:36,21-05-2025 11:13:12,21-05-2025 11:47:35,10.4,,13.8,On-Time
J01056,ORD0176,PRD037,OP60,60,M05,MAT006,W036,S3,3500,0.97,21-05-2025 12:09:36,21-05-2025 13:07:48,21-05-2025 12:10:44,21-05-2025 13:10:39,23.1,,19.4,On-Time
J01057,ORD0177,PRD012,OP10,10,M01,MAT006,W007,S3,8500,1.66,31-05-2025 06:00:00,31-05-2025 07:39:36,31-05-2025 07:04:03,31-05-2025 10:19:45,13.7,F03,29.9,Failed
J01058,ORD0177,PRD012,OP20,20,M01,MAT002,W032,S3,8500,1.56,31-05-2025 07:54:36,31-05-2025 09:28:12,31-05-2025 08:51:28,31-05-2025 11:50:24,15.6,F06,28.1,Delayed
J01059,ORD0177,PRD012,OP30,30,M03,MAT006,W033,S1,8500,0.98,31-05-2025 09:43:12,31-05-2025 10:42:00,31-05-2025 09:43:12,31-05-2025 10:27:45,10.6,,25.5,On-Time
J01060,ORD0177,PRD012,OP40,40,M03,MAT005,W070,S1,8500,2.03,31-05-2025 10:57:00,31-05-2025 12:58:48,31-05-2025 11:51:53,31-05-2025 15:16:01,6.8,F03,52.8,Delayed
J01061,ORD0177,PRD012,OP50,50,M05,MAT004,W077,S1,8500,0.92,31-05-2025 13:13:48,31-05-2025 14:09:00,31-05-2025 13:14:47,31-05-2025 14:11:28,7.0,,18.4,On-Time
J01062,ORD0177,PRD012,OP60,60,M01,MAT001,W018,S1,8500,1.5,31-05-2025 14:24:00,31-05-2025 15:54:00,31-05-2025 14:29:33,31-05-2025 16:07:53,10.3,,27.0,On-Time
J01063,ORD0178,PRD037,OP10,10,M02,MAT003,W025,S3,7000,1.36,06-05-2025 06:00:00,06-05-2025 07:21:36,06-05-2025 08:20:11,06-05-2025 13:12:03,11.3,F05,29.9,Failed
J01064,ORD0178,PRD037,OP20,20,M01,MAT003,W080,S3,7000,1.57,06-05-2025 07:36:36,06-05-2025 09:10:48,06-05-2025 07:50:40,06-05-2025 09:46:00,18.4,F07,28.3,Delayed
J01065,ORD0178,PRD037,OP30,30,M02,MAT001,W021,S1,7000,1.12,06-05-2025 09:25:48,06-05-2025 10:33:00,06-05-2025 09:25:48,06-05-2025 10:23:32,4.0,,24.6,On-Time
J01066,ORD0178,PRD037,OP40,40,M04,MAT002,W070,S3,7000,1.81,06-05-2025 10:48:00,06-05-2025 12:36:36,06-05-2025 12:22:17,06-05-2025 16:32:19,27.0,F05,43.4,Failed
J01067,ORD0178,PRD037,OP50,50,M04,MAT001,W023,S2,7000,0.87,06-05-2025 12:51:36,06-05-2025 13:43:48,06-05-2025 13:40:59,06-05-2025 15:47:16,10.7,F09,20.9,Delayed
J01068,ORD0178,PRD037,OP60,60,M05,MAT002,W060,S1,7000,0.96,06-05-2025 13:58:48,06-05-2025 14:56:24,06-05-2025 14:03:41,06-05-2025 15:08:38,9.5,,19.2,On-Time
J01069,ORD0179,PRD007,OP10,10,M02,MAT001,W073,S1,3500,1.38,03-05-2025 06:00:00,03-05-2025 07:22:48,03-05-2025 06:02:57,03-05-2025 07:30:11,8.6,,30.4,On-Time
J01070,ORD0179,PRD007,OP20,20,M02,MAT001,W032,S3,3500,1.24,03-05-2025 07:37:48,03-05-2025 08:52:12,03-05-2025 08:36:26,03-05-2025 11:18:48,5.4,F08,27.3,Delayed
J01071,ORD0179,PRD007,OP30,30,M02,MAT002,W081,S2,3500,0.63,03-05-2025 09:07:12,03-05-2025 09:45:00,03-05-2025 09:08:37,03-05-2025 09:48:33,13.0,,13.9,On-Time
J01072,ORD0179,PRD007,OP40,40,M03,MAT003,W004,S2,3500,1.04,03-05-2025 10:00:00,03-05-2025 11:02:24,03-05-2025 10:00:00,03-05-2025 10:48:36,8.8,,27.0,On-Time
J01073,ORD0179,PRD007,OP50,50,M04,MAT002,W059,S3,3500,0.72,03-05-2025 11:17:24,03-05-2025 12:00:36,03-05-2025 12:19:12,03-05-2025 14:35:06,15.5,F01,17.3,Failed
J01074,ORD0179,PRD007,OP60,60,M05,MAT005,W012,S3,3500,1.08,03-05-2025 12:15:36,03-05-2025 13:20:24,03-05-2025 14:15:42,03-05-2025 18:20:39,21.8,F03,21.6,Failed
J01075,ORD0180,PRD039,OP10,10,M02,MAT002,W079,S3,7000,1.6,27-05-2025 06:00:00,27-05-2025 07:36:00,27-05-2025 07:09:08,27-05-2025 10:28:51,21.1,F03,35.2,Failed
J01076,ORD0180,PRD039,OP20,20,M01,MAT006,W014,S1,7000,1.42,27-05-2025 07:51:00,27-05-2025 09:16:12,27-05-2025 07:51:00,27-05-2025 09:07:25,5.6,,25.6,On-Time
J01077,ORD0180,PRD039,OP30,30,M03,MAT005,W033,S3,7000,1.16,27-05-2025 09:31:12,27-05-2025 10:40:48,27-05-2025 11:18:50,27-05-2025 15:09:53,15.5,F03,30.2,Failed
J01078,ORD0180,PRD039,OP40,40,M03,MAT003,W052,S2,7000,1.6,27-05-2025 10:55:48,27-05-2025 12:31:48,27-05-2025 10:55:48,27-05-2025 12:27:51,15.9,,41.6,On-Time
J01079,ORD0180,PRD039,OP50,50,M04,MAT006,W035,S2,7000,0.74,27-05-2025 12:46:48,27-05-2025 13:31:12,27-05-2025 14:03:43,27-05-2025 16:43:30,25.4,F11,17.8,Failed
J01080,ORD0180,PRD039,OP60,60,M01,MAT005,W006,S2,7000,1.07,27-05-2025 13:46:12,27-05-2025 14:50:24,27-05-2025 13:46:12,27-05-2025 14:43:58,8.8,,19.3,On-Time
J01081,ORD0181,PRD006,OP10,10,M02,MAT003,W001,S1,8500,1.72,03-05-2025 06:00:00,03-05-2025 07:43:12,03-05-2025 06:00:13,03-05-2025 07:43:46,7.7,,37.8,On-Time
J01082,ORD0181,PRD006,OP20,20,M02,MAT005,W038,S3,8500,1.13,03-05-2025 07:58:12,03-05-2025 09:06:00,03-05-2025 10:16:15,03-05-2025 14:51:08,19.8,F01,24.9,Failed
J01083,ORD0181,PRD006,OP30,30,M03,MAT006,W033,S1,8500,1.24,03-05-2025 09:21:00,03-05-2025 10:35:24,03-05-2025 09:21:00,03-05-2025 10:25:35,12.4,,32.2,On-Time
J01084,ORD0181,PRD006,OP40,40,M03,MAT002,W028,S3,8500,1.77,03-05-2025 10:50:24,03-05-2025 12:36:36,03-05-2025 11:33:08,03-05-2025 14:23:26,24.1,F09,46.0,Delayed
J01085,ORD0181,PRD006,OP50,50,M05,MAT003,W029,S3,8500,0.67,03-05-2025 12:51:36,03-05-2025 13:31:48,03-05-2025 12:53:44,03-05-2025 13:37:10,21.5,,13.4,On-Time
J01086,ORD0181,PRD006,OP60,60,M01,MAT006,W084,S2,8500,1.04,03-05-2025 13:46:48,03-05-2025 14:49:12,03-05-2025 13:46:48,03-05-2025 14:43:01,14.6,,18.7,On-Time
J01087,ORD0182,PRD032,OP10,10,M02,MAT003,W067,S3,4000,1.0,23-05-2025 06:00:00,23-05-2025 07:00:00,23-05-2025 06:00:00,23-05-2025 06:45:34,17.0,,22.0,On-Time
J01088,ORD0182,PRD032,OP20,20,M02,MAT002,W050,S1,4000,1.14,23-05-2025 07:15:00,23-05-2025 08:23:24,23-05-2025 07:21:04,23-05-2025 08:38:34,2.7,,25.1,On-Time
J01089,ORD0182,PRD032,OP30,30,M02,MAT005,W033,S2,4000,0.66,23-05-2025 08:38:24,23-05-2025 09:18:00,23-05-2025 09:47:33,23-05-2025 12:10:54,13.8,F07,14.5,Delayed
J01090,ORD0182,PRD032,OP40,40,M04,MAT005,W028,S2,4000,1.32,23-05-2025 09:33:00,23-05-2025 10:52:12,23-05-2025 10:11:17,23-05-2025 12:27:56,12.7,F04,31.7,Delayed
J01091,ORD0182,PRD032,OP50,50,M04,MAT001,W005,S1,4000,0.79,23-05-2025 11:07:12,23-05-2025 11:54:36,23-05-2025 11:07:12,23-05-2025 11:37:38,8.7,,19.0,On-Time
J01092,ORD0182,PRD032,OP60,60,M01,MAT004,W018,S2,4000,1.05,23-05-2025 12:09:36,23-05-2025 13:12:36,23-05-2025 12:09:36,23-05-2025 12:56:17,8.8,,18.9,On-Time
J01093,ORD0183,PRD018,OP10,10,M01,MAT001,W073,S1,5000,1.06,11-05-2025 06:00:00,11-05-2025 07:03:36,11-05-2025 06:00:00,11-05-2025 06:48:21,4.3,,19.1,On-Time
J01094,ORD0183,PRD018,OP20,20,M01,MAT004,W032,S2,5000,1.39,11-05-2025 07:18:36,11-05-2025 08:42:00,11-05-2025 07:22:02,11-05-2025 08:50:35,10.2,,25.0,On-Time
J01095,ORD0183,PRD018,OP30,30,M03,MAT001,W027,S1,5000,0.81,11-05-2025 08:57:00,11-05-2025 09:45:36,11-05-2025 08:57:00,11-05-2025 09:35:46,6.4,,21.1,On-Time
J01096,ORD0183,PRD018,OP40,40,M04,MAT004,W034,S1,5000,1.46,11-05-2025 10:00:36,11-05-2025 11:28:12,11-05-2025 10:00:36,11-05-2025 11:16:50,8.0,,35.0,On-Time
J01097,ORD0183,PRD018,OP50,50,M04,MAT003,W035,S2,5000,0.7,11-05-2025 11:43:12,11-05-2025 12:25:12,11-05-2025 11:43:12,11-05-2025 12:07:30,10.2,,16.8,On-Time
J01098,ORD0183,PRD018,OP60,60,M01,MAT002,W030,S2,5000,0.93,11-05-2025 12:40:12,11-05-2025 13:36:00,11-05-2025 12:40:12,11-05-2025 13:18:49,4.6,,16.7,On-Time
J01099,ORD0184,PRD015,OP10,10,M02,MAT004,W037,S2,2000,1.1,27-05-2025 06:00:00,27-05-2025 07:06:00,27-05-2025 07:34:03,27-05-2025 11:01:07,10.3,F03,24.2,Failed
J01100,ORD0184,PRD015,OP20,20,M01,MAT001,W056,S2,2000,0.92,27-05-2025 07:21:00,27-05-2025 08:16:12,27-05-2025 07:21:36,27-05-2025 08:17:42,3.0,,16.6,On-Time
J01101,ORD0184,PRD015,OP30,30,M03,MAT005,W081,S3,2000,0.68,27-05-2025 08:31:12,27-05-2025 09:12:00,27-05-2025 08:32:20,27-05-2025 09:14:50,20.5,,17.7,On-Time
J01102,ORD0184,PRD015,OP40,40,M04,MAT006,W070,S3,2000,1.3,27-05-2025 09:27:00,27-05-2025 10:45:00,27-05-2025 11:05:27,27-05-2025 14:51:09,21.4,F02,31.2,Failed
J01103,ORD0184,PRD015,OP50,50,M05,MAT005,W077,S3,2000,0.61,27-05-2025 11:00:00,27-05-2025 11:36:36,27-05-2025 11:03:38,27-05-2025 11:45:42,17.7,,12.2,On-Time
J01104,ORD0184,PRD015,OP60,60,M01,MAT001,W030,S1,2000,0.91,27-05-2025 11:51:36,27-05-2025 12:46:12,27-05-2025 11:51:36,27-05-2025 12:38:37,11.1,,16.4,On-Time
J01105,ORD0185,PRD029,OP10,10,M01,MAT001,W025,S1,9000,1.43,19-05-2025 06:00:00,19-05-2025 07:25:48,19-05-2025 06:00:00,19-05-2025 07:16:21,1.9,,25.7,On-Time
J01106,ORD0185,PRD029,OP20,20,M02,MAT003,W080,S1,9000,1.46,19-05-2025 07:40:48,19-05-2025 09:08:24,19-05-2025 07:45:54,19-05-2025 09:21:09,5.5,,32.1,On-Time
J01107,ORD0185,PRD029,OP30,30,M03,MAT004,W081,S2,9000,0.81,19-05-2025 09:23:24,19-05-2025 10:12:00,19-05-2025 09:26:07,19-05-2025 10:18:48,11.0,,21.1,On-Time
J01108,ORD0185,PRD029,OP40,40,M03,MAT005,W058,S3,9000,2.03,19-05-2025 10:27:00,19-05-2025 12:28:48,19-05-2025 11:07:36,19-05-2025 14:10:19,20.9,F06,52.8,Delayed
J01109,ORD0185,PRD029,OP50,50,M04,MAT002,W083,S1,9000,1.01,19-05-2025 12:43:48,19-05-2025 13:44:24,19-05-2025 12:43:48,19-05-2025 13:36:18,4.8,,24.2,On-Time
J01110,ORD0185,PRD029,OP60,60,M05,MAT006,W036,S3,9000,0.96,19-05-2025 13:59:24,19-05-2025 14:57:00,19-05-2025 13:59:24,19-05-2025 14:43:55,18.4,,19.2,On-Time
J01111,ORD0186,PRD007,OP10,10,M01,MAT005,W007,S1,3500,1.39,07-05-2025 06:00:00,07-05-2025 07:23:24,07-05-2025 06:00:00,07-05-2025 07:06:44,12.1,,25.0,On-Time
J01112,ORD0186,PRD007,OP20,20,M01,MAT002,W080,S2,3500,0.8,07-05-2025 07:38:24,07-05-2025 08:26:24,07-05-2025 07:43:28,07-05-2025 08:39:05,10.6,,14.4,On-Time
J01113,ORD0186,PRD007,OP30,30,M03,MAT004,W057,S3,3500,0.92,07-05-2025 08:41:24,07-05-2025 09:36:36,07-05-2025 09:29:00,07-05-2025 11:35:36,20.0,F04,23.9,Delayed
J01114,ORD0186,PRD007,OP40,40,M03,MAT004,W070,S1,3500,1.27,07-05-2025 09:51:36,07-05-2025 11:07:48,07-05-2025 09:51:36,07-05-2025 10:55:30,12.0,,33.0,On-Time
J01115,ORD0186,PRD007,OP50,50,M05,MAT003,W047,S3,3500,0.62,07-05-2025 11:22:48,07-05-2025 12:00:00,07-05-2025 11:22:48,07-05-2025 11:52:03,16.4,,12.4,On-Time
J01116,ORD0186,PRD007,OP60,60,M01,MAT002,W006,S1,3500,0.77,07-05-2025 12:15:00,07-05-2025 13:01:12,07-05-2025 12:15:00,07-05-2025 12:52:40,11.8,,13.9,On-Time
J01117,ORD0187,PRD027,OP10,10,M01,MAT005,W019,S3,9500,1.26,04-05-2025 06:00:00,04-05-2025 07:15:36,04-05-2025 06:44:54,04-05-2025 09:07:51,19.6,F03,22.7,Delayed
J01118,ORD0187,PRD027,OP20,20,M02,MAT005,W044,S2,9500,1.7,04-05-2025 07:30:36,04-05-2025 09:12:36,04-05-2025 08:06:33,04-05-2025 10:42:30,6.6,F04,37.4,Delayed
J01119,ORD0187,PRD027,OP30,30,M02,MAT005,W069,S1,9500,0.94,04-05-2025 09:27:36,04-05-2025 10:24:00,04-05-2025 10:22:45,04-05-2025 12:41:54,7.1,F09,20.7,Delayed
J01120,ORD0187,PRD027,OP40,40,M03,MAT004,W076,S3,9500,1.85,04-05-2025 10:39:00,04-05-2025 12:30:00,04-05-2025 12:55:30,04-05-2025 18:11:15,22.7,F03,48.1,Failed
J01121,ORD0187,PRD027,OP50,50,M04,MAT001,W047,S2,9500,0.7,04-05-2025 12:45:00,04-05-2025 13:27:00,04-05-2025 12:51:04,04-05-2025 13:42:10,7.3,,16.8,On-Time
J01122,ORD0187,PRD027,OP60,60,M01,MAT005,W054,S2,9500,1.14,04-05-2025 13:42:00,04-05-2025 14:50:24,04-05-2025 13:48:54,04-05-2025 15:07:40,10.9,,20.5,On-Time
J01123,ORD0188,PRD007,OP10,10,M01,MAT006,W079,S2,2000,0.91,05-05-2025 06:00:00,05-05-2025 06:54:36,05-05-2025 06:00:00,05-05-2025 06:47:49,4.4,,16.4,On-Time
J01124,ORD0188,PRD007,OP20,20,M01,MAT003,W080,S2,2000,0.93,05-05-2025 07:09:36,05-05-2025 08:05:24,05-05-2025 07:09:36,05-05-2025 07:54:56,2.3,,16.7,On-Time
J01125,ORD0188,PRD007,OP30,30,M03,MAT001,W045,S1,2000,0.71,05-05-2025 08:20:24,05-05-2025 09:03:00,05-05-2025 08:20:24,05-05-2025 08:50:56,17.1,,18.5,On-Time
J01126,ORD0188,PRD007,OP40,40,M03,MAT001,W034,S2,2000,1.31,05-05-2025 09:18:00,05-05-2025 10:36:36,05-05-2025 09:19:50,05-05-2025 10:41:12,14.2,,34.1,On-Time
J01127,ORD0188,PRD007,OP50,50,M05,MAT002,W065,S3,2000,0.6,05-05-2025 10:51:36,05-05-2025 11:27:36,05-05-2025 10:54:12,05-05-2025 11:34:06,18.7,,12.0,On-Time
J01128,ORD0188,PRD007,OP60,60,M01,MAT005,W084,S1,2000,0.68,05-05-2025 11:42:36,05-05-2025 12:23:24,05-05-2025 11:42:36,05-05-2025 12:08:33,18.2,,12.2,On-Time
J01129,ORD0189,PRD011,OP10,10,M02,MAT002,W007,S1,6500,1.18,16-05-2025 06:00:00,16-05-2025 07:10:48,16-05-2025 06:04:37,16-05-2025 07:22:21,7.6,,26.0,On-Time
J01130,ORD0189,PRD011,OP20,20,M02,MAT003,W080,S3,6500,1.24,16-05-2025 07:25:48,16-05-2025 08:40:12,16-05-2025 08:24:47,16-05-2025 11:07:39,12.1,F09,27.3,Delayed
